state,district,category,type,date,crimes
Johor,Johor Bahru Selatan,assault,murder,1/1/2023,8
Johor,Johor Bahru Selatan,assault,rape,1/1/2016,42
Johor,Johor Bahru Selatan,assault,rape,1/1/2017,28
Johor,Johor Bahru Selatan,assault,rape,1/1/2018,24
Johor,Johor Bahru Selatan,assault,rape,1/1/2019,27
Johor,Johor Bahru Selatan,assault,rape,1/1/2020,17
Johor,Johor Bahru Selatan,assault,rape,1/1/2021,17
Johor,Johor Bahru Selatan,assault,rape,1/1/2022,26
Johor,Johor Bahru Selatan,assault,rape,1/1/2023,20
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,1/1/2016,5
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,1/1/2017,0
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,1/1/2018,1
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,1/1/2019,0
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,1/1/2020,0
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,1/1/2021,0
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,1/1/2022,0
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,1/1/2023,0
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,1/1/2016,506
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,1/1/2017,528
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,1/1/2018,217
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,1/1/2019,192
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,1/1/2020,44
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,1/1/2021,39
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,1/1/2022,68
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,1/1/2023,90
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,1/1/2016,2
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,1/1/2017,0
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,1/1/2018,0
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,1/1/2019,1
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,1/1/2020,0
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,1/1/2021,0
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,1/1/2022,0
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,1/1/2023,0
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,1/1/2016,207
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,1/1/2017,207
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,1/1/2018,108
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,1/1/2019,73
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,1/1/2020,94
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,1/1/2021,27
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,1/1/2022,67
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,1/1/2023,88
Johor,Johor Bahru Selatan,property,all,1/1/2016,2802
Johor,Johor Bahru Selatan,property,all,1/1/2017,2275
Johor,Johor Bahru Selatan,property,all,1/1/2018,2042
Johor,Johor Bahru Selatan,property,all,1/1/2019,1766
Johor,Johor Bahru Selatan,property,all,1/1/2020,1265
Johor,Johor Bahru Selatan,property,all,1/1/2021,609
Johor,Johor Bahru Selatan,property,all,1/1/2022,733
Johor,Johor Bahru Selatan,property,all,1/1/2023,853
Johor,Johor Bahru Selatan,property,break_in,1/1/2016,432
Johor,Johor Bahru Selatan,property,break_in,1/1/2017,263
Johor,Johor Bahru Selatan,property,break_in,1/1/2018,220
Johor,Johor Bahru Selatan,property,break_in,1/1/2019,283
Johor,Johor Bahru Selatan,property,break_in,1/1/2020,287
Johor,Johor Bahru Selatan,property,break_in,1/1/2021,191
Johor,Johor Bahru Selatan,property,break_in,1/1/2022,154
Johor,Johor Bahru Selatan,property,break_in,1/1/2023,173
Johor,Johor Bahru Selatan,property,theft_other,1/1/2016,658
Johor,Johor Bahru Selatan,property,theft_other,1/1/2017,658
Johor,Johor Bahru Selatan,property,theft_other,1/1/2018,539
Johor,Johor Bahru Selatan,property,theft_other,1/1/2019,430
Johor,Johor Bahru Selatan,property,theft_other,1/1/2020,315
Johor,Johor Bahru Selatan,property,theft_other,1/1/2021,142
Johor,Johor Bahru Selatan,property,theft_other,1/1/2022,253
Johor,Johor Bahru Selatan,property,theft_other,1/1/2023,259
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,1/1/2016,87
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,1/1/2017,65
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,1/1/2018,55
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,1/1/2019,37
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,1/1/2020,16
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,1/1/2021,10
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,1/1/2022,5
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,1/1/2023,7
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,1/1/2016,514
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,1/1/2017,344
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,1/1/2018,317
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,1/1/2019,283
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,1/1/2020,205
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,1/1/2021,89
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,1/1/2022,93
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,1/1/2023,110
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,1/1/2016,1111
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,1/1/2017,945
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,1/1/2018,911
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,1/1/2019,733
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,1/1/2020,442
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,1/1/2021,177
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,1/1/2022,228
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,1/1/2023,304
Johor,Johor Bahru Utara,assault,all,1/1/2016,528
Johor,Johor Bahru Utara,assault,all,1/1/2017,412
Johor,Johor Bahru Utara,assault,all,1/1/2018,343
Johor,Johor Bahru Utara,assault,all,1/1/2019,397
Johor,Johor Bahru Utara,assault,all,1/1/2020,246
Johor,Johor Bahru Utara,assault,all,1/1/2021,162
Johor,Johor Bahru Utara,assault,all,1/1/2022,148
Johor,Johor Bahru Utara,assault,all,1/1/2023,158
Johor,Johor Bahru Utara,assault,causing_injury,1/1/2016,129
Johor,Johor Bahru Utara,assault,causing_injury,1/1/2017,96
Johor,Johor Bahru Utara,assault,causing_injury,1/1/2018,102
Johor,Johor Bahru Utara,assault,causing_injury,1/1/2019,140
Johor,Johor Bahru Utara,assault,causing_injury,1/1/2020,83
Johor,Johor Bahru Utara,assault,causing_injury,1/1/2021,57
Johor,Johor Bahru Utara,assault,causing_injury,1/1/2022,53
Johor,Johor Bahru Utara,assault,causing_injury,1/1/2023,60
Johor,Johor Bahru Utara,assault,murder,1/1/2016,7
Johor,Johor Bahru Utara,assault,murder,1/1/2017,8
Johor,Johor Bahru Utara,assault,murder,1/1/2018,5
Johor,Johor Bahru Utara,assault,murder,1/1/2019,1
Johor,Johor Bahru Utara,assault,murder,1/1/2020,3
Johor,Johor Bahru Utara,assault,murder,1/1/2021,0
Johor,Johor Bahru Utara,assault,murder,1/1/2022,4
Johor,Johor Bahru Utara,assault,murder,1/1/2023,4
Johor,Johor Bahru Utara,assault,rape,1/1/2016,23
Johor,Johor Bahru Utara,assault,rape,1/1/2017,16
Johor,Johor Bahru Utara,assault,rape,1/1/2018,19
Johor,Johor Bahru Utara,assault,rape,1/1/2019,23
Johor,Johor Bahru Utara,assault,rape,1/1/2020,17
Johor,Johor Bahru Utara,assault,rape,1/1/2021,19
Johor,Johor Bahru Utara,assault,rape,1/1/2022,10
Johor,Johor Bahru Utara,assault,rape,1/1/2023,24
Johor,Johor Bahru Utara,assault,robbery_gang_armed,1/1/2016,0
Johor,Johor Bahru Utara,assault,robbery_gang_armed,1/1/2017,1
Johor,Johor Bahru Utara,assault,robbery_gang_armed,1/1/2018,1
Johor,Johor Bahru Utara,assault,robbery_gang_armed,1/1/2019,0
Johor,Johor Bahru Utara,assault,robbery_gang_armed,1/1/2020,0
Johor,Johor Bahru Utara,assault,robbery_gang_armed,1/1/2021,0
Johor,Johor Bahru Utara,assault,robbery_gang_armed,1/1/2022,0
Johor,Johor Bahru Utara,assault,robbery_gang_armed,1/1/2023,0
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,1/1/2016,283
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,1/1/2017,202
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,1/1/2018,148
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,1/1/2019,173
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,1/1/2020,45
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,1/1/2021,64
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,1/1/2022,61
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,1/1/2023,43
Johor,Johor Bahru Utara,assault,robbery_solo_armed,1/1/2016,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,1/1/2017,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,1/1/2018,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,1/1/2019,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,1/1/2020,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,1/1/2021,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,1/1/2022,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,1/1/2023,0
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,1/1/2016,86
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,1/1/2017,89
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,1/1/2018,68
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,1/1/2019,60
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,1/1/2020,98
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,1/1/2021,22
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,1/1/2022,20
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,1/1/2023,27
Johor,Johor Bahru Utara,property,all,1/1/2016,1628
Johor,Johor Bahru Utara,property,all,1/1/2017,1237
Johor,Johor Bahru Utara,property,all,1/1/2018,1306
Johor,Johor Bahru Utara,property,all,1/1/2019,1144
Johor,Johor Bahru Utara,property,all,1/1/2020,760
Johor,Johor Bahru Utara,property,all,1/1/2021,385
Johor,Johor Bahru Utara,property,all,1/1/2022,354
Johor,Johor Bahru Utara,property,all,1/1/2023,387
Johor,Johor Bahru Utara,property,break_in,1/1/2016,333
Johor,Johor Bahru Utara,property,break_in,1/1/2017,229
Johor,Johor Bahru Utara,property,break_in,1/1/2018,238
Johor,Johor Bahru Utara,property,break_in,1/1/2019,233
Johor,Johor Bahru Utara,property,break_in,1/1/2020,149
Johor,Johor Bahru Utara,property,break_in,1/1/2021,91
Johor,Johor Bahru Utara,property,break_in,1/1/2022,53
Johor,Johor Bahru Utara,property,break_in,1/1/2023,53
Johor,Johor Bahru Utara,property,theft_other,1/1/2016,374
Johor,Johor Bahru Utara,property,theft_other,1/1/2017,282
Johor,Johor Bahru Utara,property,theft_other,1/1/2018,300
Johor,Johor Bahru Utara,property,theft_other,1/1/2019,269
Johor,Johor Bahru Utara,property,theft_other,1/1/2020,175
Johor,Johor Bahru Utara,property,theft_other,1/1/2021,86
Johor,Johor Bahru Utara,property,theft_other,1/1/2022,51
Johor,Johor Bahru Utara,property,theft_other,1/1/2023,87
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,1/1/2016,65
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,1/1/2017,42
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,1/1/2018,36
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,1/1/2019,40
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,1/1/2020,25
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,1/1/2021,8
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,1/1/2022,15
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,1/1/2023,8
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,1/1/2016,221
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,1/1/2017,174
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,1/1/2018,160
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,1/1/2019,169
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,1/1/2020,125
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,1/1/2021,77
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,1/1/2022,74
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,1/1/2023,65
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,1/1/2016,635
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,1/1/2017,510
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,1/1/2018,572
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,1/1/2019,433
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,1/1/2020,286
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,1/1/2021,123
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,1/1/2022,161
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,1/1/2023,174
Johor,Kluang,assault,all,1/1/2016,156
Johor,Kluang,assault,all,1/1/2017,117
Johor,Kluang,assault,all,1/1/2018,125
Johor,Kluang,assault,all,1/1/2019,127
Johor,Kluang,assault,all,1/1/2020,113
Johor,Kluang,assault,all,1/1/2021,80
Johor,Kluang,assault,all,1/1/2022,66
Johor,Kluang,assault,all,1/1/2023,70
Johor,Kluang,assault,causing_injury,1/1/2016,58
Johor,Kluang,assault,causing_injury,1/1/2017,45
Johor,Kluang,assault,causing_injury,1/1/2018,57
Johor,Kluang,assault,causing_injury,1/1/2019,60
Johor,Kluang,assault,causing_injury,1/1/2020,43
Johor,Kluang,assault,causing_injury,1/1/2021,39
Johor,Kluang,assault,causing_injury,1/1/2022,29
Johor,Kluang,assault,causing_injury,1/1/2023,21
Johor,Kluang,assault,murder,1/1/2016,4
Johor,Kluang,assault,murder,1/1/2017,1
Johor,Kluang,assault,murder,1/1/2018,1
Johor,Kluang,assault,murder,1/1/2019,4
Johor,Kluang,assault,murder,1/1/2020,2
Johor,Kluang,assault,murder,1/1/2021,3
Johor,Kluang,assault,murder,1/1/2022,1
Johor,Kluang,assault,murder,1/1/2023,4
Johor,Kluang,assault,rape,1/1/2016,37
Johor,Kluang,assault,rape,1/1/2017,24
Johor,Kluang,assault,rape,1/1/2018,18
Johor,Kluang,assault,rape,1/1/2019,17
Johor,Kluang,assault,rape,1/1/2020,16
Johor,Kluang,assault,rape,1/1/2021,12
Johor,Kluang,assault,rape,1/1/2022,9
Johor,Kluang,assault,rape,1/1/2023,14
Johor,Kluang,assault,robbery_gang_armed,1/1/2016,2
Johor,Kluang,assault,robbery_gang_armed,1/1/2017,0
Johor,Kluang,assault,robbery_gang_armed,1/1/2018,0
Johor,Kluang,assault,robbery_gang_armed,1/1/2019,0
Johor,Kluang,assault,robbery_gang_armed,1/1/2020,0
Johor,Kluang,assault,robbery_gang_armed,1/1/2021,0
Johor,Kluang,assault,robbery_gang_armed,1/1/2022,0
Johor,Kluang,assault,robbery_gang_armed,1/1/2023,0
Johor,Kluang,assault,robbery_gang_unarmed,1/1/2016,47
Johor,Kluang,assault,robbery_gang_unarmed,1/1/2017,32
Johor,Kluang,assault,robbery_gang_unarmed,1/1/2018,34
Johor,Kluang,assault,robbery_gang_unarmed,1/1/2019,35
Johor,Kluang,assault,robbery_gang_unarmed,1/1/2020,14
Johor,Kluang,assault,robbery_gang_unarmed,1/1/2021,15
Johor,Kluang,assault,robbery_gang_unarmed,1/1/2022,16
Johor,Kluang,assault,robbery_gang_unarmed,1/1/2023,27
Johor,Kluang,assault,robbery_solo_armed,1/1/2016,0
Johor,Kluang,assault,robbery_solo_armed,1/1/2017,0
Johor,Kluang,assault,robbery_solo_armed,1/1/2018,0
Johor,Kluang,assault,robbery_solo_armed,1/1/2019,0
Johor,Kluang,assault,robbery_solo_armed,1/1/2020,0
Johor,Kluang,assault,robbery_solo_armed,1/1/2021,0
Johor,Kluang,assault,robbery_solo_armed,1/1/2022,0
Johor,Kluang,assault,robbery_solo_armed,1/1/2023,0
Johor,Kluang,assault,robbery_solo_unarmed,1/1/2016,8
Johor,Kluang,assault,robbery_solo_unarmed,1/1/2017,15
Johor,Kluang,assault,robbery_solo_unarmed,1/1/2018,15
Johor,Kluang,assault,robbery_solo_unarmed,1/1/2019,11
Johor,Kluang,assault,robbery_solo_unarmed,1/1/2020,38
Johor,Kluang,assault,robbery_solo_unarmed,1/1/2021,11
Johor,Kluang,assault,robbery_solo_unarmed,1/1/2022,11
Johor,Kluang,assault,robbery_solo_unarmed,1/1/2023,4
Johor,Kluang,property,all,1/1/2016,526
Johor,Kluang,property,all,1/1/2017,535
Johor,Kluang,property,all,1/1/2018,477
Johor,Kluang,property,all,1/1/2019,458
Johor,Kluang,property,all,1/1/2020,404
Johor,Kluang,property,all,1/1/2021,221
Johor,Kluang,property,all,1/1/2022,204
Johor,Kluang,property,all,1/1/2023,294
Johor,Kluang,property,break_in,1/1/2016,41
Johor,Kluang,property,break_in,1/1/2017,29
Johor,Kluang,property,break_in,1/1/2018,28
Johor,Kluang,property,break_in,1/1/2019,56
Johor,Kluang,property,break_in,1/1/2020,81
Johor,Kluang,property,break_in,1/1/2021,62
Johor,Kluang,property,break_in,1/1/2022,30
Johor,Kluang,property,break_in,1/1/2023,81
Johor,Kluang,property,theft_other,1/1/2016,147
Johor,Kluang,property,theft_other,1/1/2017,105
Johor,Kluang,property,theft_other,1/1/2018,116
Johor,Kluang,property,theft_other,1/1/2019,114
Johor,Kluang,property,theft_other,1/1/2020,98
Johor,Kluang,property,theft_other,1/1/2021,77
Johor,Kluang,property,theft_other,1/1/2022,71
Johor,Kluang,property,theft_other,1/1/2023,90
Johor,Kluang,property,theft_vehicle_lorry,1/1/2016,11
Johor,Kluang,property,theft_vehicle_lorry,1/1/2017,15
Johor,Kluang,property,theft_vehicle_lorry,1/1/2018,31
Johor,Kluang,property,theft_vehicle_lorry,1/1/2019,12
Johor,Kluang,property,theft_vehicle_lorry,1/1/2020,12
Johor,Kluang,property,theft_vehicle_lorry,1/1/2021,2
Johor,Kluang,property,theft_vehicle_lorry,1/1/2022,4
Johor,Kluang,property,theft_vehicle_lorry,1/1/2023,6
Johor,Kluang,property,theft_vehicle_motorcar,1/1/2016,35
Johor,Kluang,property,theft_vehicle_motorcar,1/1/2017,47
Johor,Kluang,property,theft_vehicle_motorcar,1/1/2018,44
Johor,Kluang,property,theft_vehicle_motorcar,1/1/2019,41
Johor,Kluang,property,theft_vehicle_motorcar,1/1/2020,45
Johor,Kluang,property,theft_vehicle_motorcar,1/1/2021,12
Johor,Kluang,property,theft_vehicle_motorcar,1/1/2022,15
Johor,Kluang,property,theft_vehicle_motorcar,1/1/2023,13
Johor,Kluang,property,theft_vehicle_motorcycle,1/1/2016,292
Johor,Kluang,property,theft_vehicle_motorcycle,1/1/2017,339
Johor,Kluang,property,theft_vehicle_motorcycle,1/1/2018,258
Johor,Kluang,property,theft_vehicle_motorcycle,1/1/2019,235
Johor,Kluang,property,theft_vehicle_motorcycle,1/1/2020,168
Johor,Kluang,property,theft_vehicle_motorcycle,1/1/2021,68
Johor,Kluang,property,theft_vehicle_motorcycle,1/1/2022,84
Johor,Kluang,property,theft_vehicle_motorcycle,1/1/2023,104
Johor,Kota Tinggi,assault,all,1/1/2016,109
Johor,Kota Tinggi,assault,all,1/1/2017,89
Johor,Kota Tinggi,assault,all,1/1/2018,67
Johor,Kota Tinggi,assault,all,1/1/2019,70
Johor,Kota Tinggi,assault,all,1/1/2020,72
Johor,Kota Tinggi,assault,all,1/1/2021,37
Johor,Kota Tinggi,assault,all,1/1/2022,40
Johor,Kota Tinggi,assault,all,1/1/2023,41
Johor,Kota Tinggi,assault,causing_injury,1/1/2016,11
Johor,Kota Tinggi,assault,causing_injury,1/1/2017,21
Johor,Kota Tinggi,assault,causing_injury,1/1/2018,30
Johor,Kota Tinggi,assault,causing_injury,1/1/2019,16
Johor,Kota Tinggi,assault,causing_injury,1/1/2020,35
Johor,Kota Tinggi,assault,causing_injury,1/1/2021,18
Johor,Kota Tinggi,assault,causing_injury,1/1/2022,18
Johor,Kota Tinggi,assault,causing_injury,1/1/2023,17
Johor,Kota Tinggi,assault,murder,1/1/2016,8
Johor,Kota Tinggi,assault,murder,1/1/2017,7
Johor,Kota Tinggi,assault,murder,1/1/2018,2
Johor,Kota Tinggi,assault,murder,1/1/2019,6
Johor,Kota Tinggi,assault,murder,1/1/2020,2
Johor,Kota Tinggi,assault,murder,1/1/2021,1
Johor,Kota Tinggi,assault,murder,1/1/2022,2
Johor,Kota Tinggi,assault,murder,1/1/2023,0
Johor,Kota Tinggi,assault,rape,1/1/2016,19
Johor,Kota Tinggi,assault,rape,1/1/2017,13
Johor,Kota Tinggi,assault,rape,1/1/2018,8
Johor,Kota Tinggi,assault,rape,1/1/2019,11
Johor,Kota Tinggi,assault,rape,1/1/2020,10
Johor,Kota Tinggi,assault,rape,1/1/2021,6
Johor,Kota Tinggi,assault,rape,1/1/2022,15
Johor,Kota Tinggi,assault,rape,1/1/2023,14
Johor,Kota Tinggi,assault,robbery_gang_armed,1/1/2016,0
Johor,Kota Tinggi,assault,robbery_gang_armed,1/1/2017,0
Johor,Kota Tinggi,assault,robbery_gang_armed,1/1/2018,0
Johor,Kota Tinggi,assault,robbery_gang_armed,1/1/2019,0
Johor,Kota Tinggi,assault,robbery_gang_armed,1/1/2020,1
Johor,Kota Tinggi,assault,robbery_gang_armed,1/1/2021,0
Johor,Kota Tinggi,assault,robbery_gang_armed,1/1/2022,0
Johor,Kota Tinggi,assault,robbery_gang_armed,1/1/2023,0
Johor,Kota Tinggi,assault,robbery_gang_unarmed,1/1/2016,50
Johor,Kota Tinggi,assault,robbery_gang_unarmed,1/1/2017,33
Johor,Kota Tinggi,assault,robbery_gang_unarmed,1/1/2018,21
Johor,Kota Tinggi,assault,robbery_gang_unarmed,1/1/2019,27
Johor,Kota Tinggi,assault,robbery_gang_unarmed,1/1/2020,13
Johor,Kota Tinggi,assault,robbery_gang_unarmed,1/1/2021,5
Johor,Kota Tinggi,assault,robbery_gang_unarmed,1/1/2022,4
Johor,Kota Tinggi,assault,robbery_gang_unarmed,1/1/2023,6
