series,date,state,sector,value
growth_yoy,1/1/2023,Selangor,Mining and quarrying,4.5
growth_yoy,1/1/2023,Selangor,Manufacturing,2.1
growth_yoy,1/1/2023,Selangor,Construction,9.7
growth_yoy,1/1/2023,Selangor,Services,6.4
growth_yoy,1/1/2023,Selangor,(plus) Import dutie,25.1
growth_yoy,1/1/2023,Terengganu,GDP at purchasers' prices,2.4
growth_yoy,1/1/2023,Terengganu,Agriculture,6.4
growth_yoy,1/1/2023,Terengganu,Mining and quarrying,5.6
growth_yoy,1/1/2023,Terengganu,Manufacturing,0.2
growth_yoy,1/1/2023,Terengganu,Construction,1.9
growth_yoy,1/1/2023,Terengganu,Services,3.4
growth_yoy,1/1/2023,Terengganu,(plus) Import dutie,77.2
growth_yoy,1/1/2024,Johor,GDP at purchasers' prices,6.5
growth_yoy,1/1/2024,Johor,Agriculture,5.2
growth_yoy,1/1/2024,Johor,Mining and quarrying,12.2
growth_yoy,1/1/2024,Johor,Manufacturing,4.2
growth_yoy,1/1/2024,Johor,Construction,42.4
growth_yoy,1/1/2024,Johor,Services,6
growth_yoy,1/1/2024,Johor,(plus) Import dutie,6
growth_yoy,1/1/2024,Kedah,GDP at purchasers' prices,4.2
growth_yoy,1/1/2024,Kedah,Agriculture,5.1
growth_yoy,1/1/2024,Kedah,Mining and quarrying,-2
growth_yoy,1/1/2024,Kedah,Manufacturing,6.6
growth_yoy,1/1/2024,Kedah,Construction,-11.7
growth_yoy,1/1/2024,Kedah,Services,3.7
growth_yoy,1/1/2024,Kedah,(plus) Import dutie,7.7
growth_yoy,1/1/2024,Kelantan,GDP at purchasers' prices,3.3
growth_yoy,1/1/2024,Kelantan,Agriculture,1.5
growth_yoy,1/1/2024,Kelantan,Mining and quarrying,9.4
growth_yoy,1/1/2024,Kelantan,Manufacturing,2.2
growth_yoy,1/1/2024,Kelantan,Construction,18.5
growth_yoy,1/1/2024,Kelantan,Services,3.5
growth_yoy,1/1/2024,Kelantan,(plus) Import dutie,-4.4
growth_yoy,1/1/2024,Melaka,GDP at purchasers' prices,4.2
growth_yoy,1/1/2024,Melaka,Agriculture,-2.3
growth_yoy,1/1/2024,Melaka,Mining and quarrying,7.7
growth_yoy,1/1/2024,Melaka,Manufacturing,3.8
growth_yoy,1/1/2024,Melaka,Construction,27.9
growth_yoy,1/1/2024,Melaka,Services,4.7
growth_yoy,1/1/2024,Melaka,(plus) Import dutie,43.1
growth_yoy,1/1/2024,Negeri Sembilan,GDP at purchasers' prices,4.6
growth_yoy,1/1/2024,Negeri Sembilan,Agriculture,8.5
growth_yoy,1/1/2024,Negeri Sembilan,Mining and quarrying,-4.2
growth_yoy,1/1/2024,Negeri Sembilan,Manufacturing,3.9
growth_yoy,1/1/2024,Negeri Sembilan,Construction,7.5
growth_yoy,1/1/2024,Negeri Sembilan,Services,4.6
growth_yoy,1/1/2024,Negeri Sembilan,(plus) Import dutie,26.7
growth_yoy,1/1/2024,Pahang,GDP at purchasers' prices,5.8
growth_yoy,1/1/2024,Pahang,Agriculture,9.3
growth_yoy,1/1/2024,Pahang,Mining and quarrying,-2.7
growth_yoy,1/1/2024,Pahang,Manufacturing,3.5
growth_yoy,1/1/2024,Pahang,Construction,8.6
growth_yoy,1/1/2024,Pahang,Services,5
growth_yoy,1/1/2024,Pahang,(plus) Import dutie,227.7
growth_yoy,1/1/2024,Perak,GDP at purchasers' prices,4.8
growth_yoy,1/1/2024,Perak,Agriculture,5.1
growth_yoy,1/1/2024,Perak,Mining and quarrying,-1.9
growth_yoy,1/1/2024,Perak,Manufacturing,5.1
growth_yoy,1/1/2024,Perak,Construction,11.5
growth_yoy,1/1/2024,Perak,Services,4.4
growth_yoy,1/1/2024,Perak,(plus) Import dutie,16.7
growth_yoy,1/1/2024,Perlis,GDP at purchasers' prices,3.2
growth_yoy,1/1/2024,Perlis,Agriculture,2.8
growth_yoy,1/1/2024,Perlis,Mining and quarrying,3.6
growth_yoy,1/1/2024,Perlis,Manufacturing,1.4
growth_yoy,1/1/2024,Perlis,Construction,12
growth_yoy,1/1/2024,Perlis,Services,3.2
growth_yoy,1/1/2024,Perlis,(plus) Import dutie,1.3
growth_yoy,1/1/2024,Pulau Pinang,GDP at purchasers' prices,4.7
growth_yoy,1/1/2024,Pulau Pinang,Agriculture,-0.5
growth_yoy,1/1/2024,Pulau Pinang,Mining and quarrying,6.6
growth_yoy,1/1/2024,Pulau Pinang,Manufacturing,4
growth_yoy,1/1/2024,Pulau Pinang,Construction,12.5
growth_yoy,1/1/2024,Pulau Pinang,Services,4.9
growth_yoy,1/1/2024,Pulau Pinang,(plus) Import dutie,19.5
growth_yoy,1/1/2024,Sabah,GDP at purchasers' prices,1.2
growth_yoy,1/1/2024,Sabah,Agriculture,-3.2
growth_yoy,1/1/2024,Sabah,Mining and quarrying,-4.9
growth_yoy,1/1/2024,Sabah,Manufacturing,1.2
growth_yoy,1/1/2024,Sabah,Construction,21.5
growth_yoy,1/1/2024,Sabah,Services,4.2
growth_yoy,1/1/2024,Sabah,(plus) Import dutie,5.9
growth_yoy,1/1/2024,Sarawak,GDP at purchasers' prices,3.8
growth_yoy,1/1/2024,Sarawak,Agriculture,0.1
growth_yoy,1/1/2024,Sarawak,Mining and quarrying,4.8
growth_yoy,1/1/2024,Sarawak,Manufacturing,1.3
growth_yoy,1/1/2024,Sarawak,Construction,14.7
growth_yoy,1/1/2024,Sarawak,Services,4.8
growth_yoy,1/1/2024,Sarawak,(plus) Import dutie,21.4
growth_yoy,1/1/2024,Selangor,GDP at purchasers' prices,6.4
growth_yoy,1/1/2024,Selangor,Agriculture,8.1
growth_yoy,1/1/2024,Selangor,Mining and quarrying,12.8
growth_yoy,1/1/2024,Selangor,Manufacturing,5.1
growth_yoy,1/1/2024,Selangor,Construction,15.8
growth_yoy,1/1/2024,Selangor,Services,6.3
growth_yoy,1/1/2024,Selangor,(plus) Import dutie,5.9
growth_yoy,1/1/2024,Terengganu,GDP at purchasers' prices,4.5
growth_yoy,1/1/2024,Terengganu,Agriculture,3.6
growth_yoy,1/1/2024,Terengganu,Mining and quarrying,14.6
growth_yoy,1/1/2024,Terengganu,Manufacturing,3.9
growth_yoy,1/1/2024,Terengganu,Construction,17.5
growth_yoy,1/1/2024,Terengganu,Services,4.1
growth_yoy,1/1/2024,Terengganu,(plus) Import dutie,159.7
growth_yoy,1/1/2025,Johor,GDP at purchasers' prices,8
growth_yoy,1/1/2025,Johor,Agriculture,1.1
growth_yoy,1/1/2025,Johor,Mining and quarrying,-2.6
growth_yoy,1/1/2025,Johor,Manufacturing,4
growth_yoy,1/1/2025,Johor,Construction,26.7
growth_yoy,1/1/2025,Johor,Services,9.9
growth_yoy,1/1/2025,Johor,(plus) Import dutie,25.4
growth_yoy,1/1/2025,Kedah,GDP at purchasers' prices,4.1
growth_yoy,1/1/2025,Kedah,Agriculture,2.1
growth_yoy,1/1/2025,Kedah,Mining and quarrying,-1.9
growth_yoy,1/1/2025,Kedah,Manufacturing,5
growth_yoy,1/1/2025,Kedah,Construction,-0.6
growth_yoy,1/1/2025,Kedah,Services,3.9
growth_yoy,1/1/2025,Kedah,(plus) Import dutie,28.2
growth_yoy,1/1/2025,Kelantan,GDP at purchasers' prices,4.1
growth_yoy,1/1/2025,Kelantan,Agriculture,3.6
growth_yoy,1/1/2025,Kelantan,Mining and quarrying,-1.8
growth_yoy,1/1/2025,Kelantan,Manufacturing,9.3
growth_yoy,1/1/2025,Kelantan,Construction,8.3
growth_yoy,1/1/2025,Kelantan,Services,4
growth_yoy,1/1/2025,Kelantan,(plus) Import dutie,-12.8
growth_yoy,1/1/2025,Melaka,GDP at purchasers' prices,3
growth_yoy,1/1/2025,Melaka,Agriculture,1.8
growth_yoy,1/1/2025,Melaka,Mining and quarrying,2.5
growth_yoy,1/1/2025,Melaka,Manufacturing,1.1
growth_yoy,1/1/2025,Melaka,Construction,-4.9
growth_yoy,1/1/2025,Melaka,Services,4.8
growth_yoy,1/1/2025,Melaka,(plus) Import dutie,30.8
growth_yoy,1/1/2025,Negeri Sembilan,GDP at purchasers' prices,2.6
growth_yoy,1/1/2025,Negeri Sembilan,Agriculture,1.2
growth_yoy,1/1/2025,Negeri Sembilan,Mining and quarrying,6.9
growth_yoy,1/1/2025,Negeri Sembilan,Manufacturing,1.9
growth_yoy,1/1/2025,Negeri Sembilan,Construction,1.2
growth_yoy,1/1/2025,Negeri Sembilan,Services,3
growth_yoy,1/1/2025,Negeri Sembilan,(plus) Import dutie,97.5
growth_yoy,1/1/2025,Pahang,GDP at purchasers' prices,3.2
growth_yoy,1/1/2025,Pahang,Agriculture,2.7
growth_yoy,1/1/2025,Pahang,Mining and quarrying,-4.9
growth_yoy,1/1/2025,Pahang,Manufacturing,1.4
growth_yoy,1/1/2025,Pahang,Construction,-5.3
growth_yoy,1/1/2025,Pahang,Services,5
growth_yoy,1/1/2025,Pahang,(plus) Import dutie,-19.4
growth_yoy,1/1/2025,Perak,GDP at purchasers' prices,5.7
growth_yoy,1/1/2025,Perak,Agriculture,1.2
growth_yoy,1/1/2025,Perak,Mining and quarrying,7.9
growth_yoy,1/1/2025,Perak,Manufacturing,15.2
growth_yoy,1/1/2025,Perak,Construction,8.1
growth_yoy,1/1/2025,Perak,Services,3.4
growth_yoy,1/1/2025,Perak,(plus) Import dutie,196.3
growth_yoy,1/1/2025,Perlis,GDP at purchasers' prices,2
growth_yoy,1/1/2025,Perlis,Agriculture,-1.9
growth_yoy,1/1/2025,Perlis,Mining and quarrying,2.7
growth_yoy,1/1/2025,Perlis,Manufacturing,4.2
growth_yoy,1/1/2025,Perlis,Construction,-8.2
growth_yoy,1/1/2025,Perlis,Services,3.1
growth_yoy,1/1/2025,Perlis,(plus) Import dutie,-0.2
growth_yoy,1/1/2025,Pulau Pinang,GDP at purchasers' prices,7.3
growth_yoy,1/1/2025,Pulau Pinang,Agriculture,1.8
growth_yoy,1/1/2025,Pulau Pinang,Mining and quarrying,1.1
growth_yoy,1/1/2025,Pulau Pinang,Manufacturing,10
growth_yoy,1/1/2025,Pulau Pinang,Construction,13.4
growth_yoy,1/1/2025,Pulau Pinang,Services,4.1
growth_yoy,1/1/2025,Pulau Pinang,(plus) Import dutie,36
growth_yoy,1/1/2025,Sabah,GDP at purchasers' prices,5.1
growth_yoy,1/1/2025,Sabah,Agriculture,0.9
growth_yoy,1/1/2025,Sabah,Mining and quarrying,4.9
growth_yoy,1/1/2025,Sabah,Manufacturing,5
growth_yoy,1/1/2025,Sabah,Construction,28.3
growth_yoy,1/1/2025,Sabah,Services,4.5
growth_yoy,1/1/2025,Sabah,(plus) Import dutie,35.2
growth_yoy,1/1/2025,Sarawak,GDP at purchasers' prices,3.6
growth_yoy,1/1/2025,Sarawak,Agriculture,4.3
growth_yoy,1/1/2025,Sarawak,Mining and quarrying,2.7
growth_yoy,1/1/2025,Sarawak,Manufacturing,0.1
growth_yoy,1/1/2025,Sarawak,Construction,10.9
growth_yoy,1/1/2025,Sarawak,Services,5.4
growth_yoy,1/1/2025,Sarawak,(plus) Import dutie,14.7
growth_yoy,1/1/2025,Selangor,GDP at purchasers' prices,6.3
growth_yoy,1/1/2025,Selangor,Agriculture,4
growth_yoy,1/1/2025,Selangor,Mining and quarrying,6.8
growth_yoy,1/1/2025,Selangor,Manufacturing,4.1
growth_yoy,1/1/2025,Selangor,Construction,16
growth_yoy,1/1/2025,Selangor,Services,6
growth_yoy,1/1/2025,Selangor,(plus) Import dutie,14.9
growth_yoy,1/1/2025,Terengganu,GDP at purchasers' prices,1.6
growth_yoy,1/1/2025,Terengganu,Agriculture,4.2
growth_yoy,1/1/2025,Terengganu,Mining and quarrying,-2.2
growth_yoy,1/1/2025,Terengganu,Manufacturing,-1.2
growth_yoy,1/1/2025,Terengganu,Construction,-5.8
growth_yoy,1/1/2025,Terengganu,Services,3.6
growth_yoy,1/1/2025,Terengganu,(plus) Import dutie,66.6
abs,1/1/2015,Supra,GDP at purchasers' prices,51419.75
abs,1/1/2015,Supra,Agriculture,0
abs,1/1/2015,Supra,Mining and quarrying,51419.75
abs,1/1/2015,Supra,Manufacturing,0
abs,1/1/2015,Supra,Construction,0
abs,1/1/2015,Supra,Services,0
abs,1/1/2015,Supra,(plus) Import dutie,0
abs,1/1/2016,Supra,GDP at purchasers' prices,50562.395
abs,1/1/2016,Supra,Agriculture,0
abs,1/1/2016,Supra,Mining and quarrying,50562.395
abs,1/1/2016,Supra,Manufacturing,0
abs,1/1/2016,Supra,Construction,0
abs,1/1/2016,Supra,Services,0
abs,1/1/2016,Supra,(plus) Import dutie,0
abs,1/1/2017,Supra,GDP at purchasers' prices,46512.054
abs,1/1/2017,Supra,Agriculture,0
abs,1/1/2017,Supra,Mining and quarrying,46512.054
abs,1/1/2017,Supra,Manufacturing,0
abs,1/1/2017,Supra,Construction,0
abs,1/1/2017,Supra,Services,0
abs,1/1/2017,Supra,(plus) Import dutie,0
abs,1/1/2018,Supra,GDP at purchasers' prices,46044.467
abs,1/1/2018,Supra,Agriculture,0
abs,1/1/2018,Supra,Mining and quarrying,46044.467
abs,1/1/2018,Supra,Manufacturing,0
abs,1/1/2018,Supra,Construction,0
abs,1/1/2018,Supra,Services,0
abs,1/1/2018,Supra,(plus) Import dutie,0
abs,1/1/2019,Supra,GDP at purchasers' prices,45738.116
abs,1/1/2019,Supra,Agriculture,0
abs,1/1/2019,Supra,Mining and quarrying,45738.116
abs,1/1/2019,Supra,Manufacturing,0
abs,1/1/2019,Supra,Construction,0
abs,1/1/2019,Supra,Services,0
abs,1/1/2019,Supra,(plus) Import dutie,0
abs,1/1/2020,Supra,GDP at purchasers' prices,40697.536
abs,1/1/2020,Supra,Agriculture,0
abs,1/1/2020,Supra,Mining and quarrying,40697.536
abs,1/1/2020,Supra,Manufacturing,0
abs,1/1/2020,Supra,Construction,0
abs,1/1/2020,Supra,Services,0
abs,1/1/2020,Supra,(plus) Import dutie,0
abs,1/1/2021,Supra,GDP at purchasers' prices,41895.612
abs,1/1/2021,Supra,Agriculture,0
abs,1/1/2021,Supra,Mining and quarrying,41895.612
abs,1/1/2021,Supra,Manufacturing,0
abs,1/1/2021,Supra,Construction,0
abs,1/1/2021,Supra,Services,0
abs,1/1/2021,Supra,(plus) Import dutie,0
abs,1/1/2022,Supra,GDP at purchasers' prices,42872.705
abs,1/1/2022,Supra,Agriculture,0
abs,1/1/2022,Supra,Mining and quarrying,42872.705
abs,1/1/2022,Supra,Manufacturing,0
abs,1/1/2022,Supra,Construction,0
abs,1/1/2022,Supra,Services,0
abs,1/1/2022,Supra,(plus) Import dutie,0
abs,1/1/2023,Supra,GDP at purchasers' prices,44095.463
abs,1/1/2023,Supra,Agriculture,0
abs,1/1/2023,Supra,Mining and quarrying,44095.463
abs,1/1/2023,Supra,Manufacturing,0
abs,1/1/2023,Supra,Construction,0
abs,1/1/2023,Supra,Services,0
abs,1/1/2023,Supra,(plus) Import dutie,0
abs,1/1/2024,Supra,GDP at purchasers' prices,44509.846
abs,1/1/2024,Supra,Agriculture,0
abs,1/1/2024,Supra,Mining and quarrying,44509.846
abs,1/1/2024,Supra,Manufacturing,0
abs,1/1/2024,Supra,Construction,0
abs,1/1/2024,Supra,Services,0
abs,1/1/2024,Supra,(plus) Import dutie,0
abs,1/1/2025,Supra,GDP at purchasers' prices,43257.43
abs,1/1/2025,Supra,Agriculture,0
abs,1/1/2025,Supra,Mining and quarrying,43257.43
abs,1/1/2025,Supra,Manufacturing,0
abs,1/1/2025,Supra,Construction,0
abs,1/1/2025,Supra,Services,0
abs,1/1/2025,Supra,(plus) Import dutie,0
