,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100,THB100,PHP100,TWD100,KRW100,IDR100,SAR100,SDR,CNY,BND,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
13-Nov-24,4.454,5.6762,4.7297,2.8772,5.0479,2.9098,3.192,3.3271,57.2633,12.8163,7.5819,13.7219,0.3166,0.0282,118.5426,5.8698,0.6166,3.3271,0.0176,0.1096,2.6401,0.2127,5.2767,121.2633,1.6014,3.298,0.0905
14-Nov-24,4.487,5.6911,4.7327,2.8771,5.0566,2.9033,3.2026,3.3344,57.6628,12.831,7.6258,13.7727,0.319,0.0283,119.4145,5.9144,0.6195,3.3344,0.0177,0.1107,2.631,0.2143,5.3162,122.1634,1.6133,3.3226,0.091
15-Nov-24,4.479,5.6774,4.7209,2.8619,5.0351,2.8946,3.1857,3.3314,57.5511,12.8393,7.6099,13.7553,0.3196,0.0282,119.2572,5.8756,0.6192,3.3314,0.0176,0.1104,2.6231,0.2139,5.3039,121.9439,1.6107,3.3168,0.0907
18-Nov-24,4.468,5.6409,4.7068,2.889,5.0318,2.8888,3.1721,3.3266,57.3906,12.8576,7.6048,13.7266,0.3204,0.0282,119.0356,5.8736,0.6174,3.3266,0.0176,0.1101,2.616,0.2134,5.2941,121.6478,1.6065,3.3089,0.0905
19-Nov-24,4.4645,5.6634,4.731,2.8956,5.0549,2.9115,3.186,3.3367,57.3751,12.8939,7.6095,13.773,0.3211,0.0282,118.9265,5.8601,0.6174,3.3367,0.0176,0.1102,2.6334,0.2132,5.2895,121.5508,1.6052,3.3059,0.0903
20-Nov-24,4.469,5.6676,4.7327,2.884,5.0592,2.9165,3.2001,3.3374,57.4244,12.9405,7.5887,13.7592,0.3208,0.0282,119.0432,5.8735,0.6171,3.3374,0.0176,0.1103,2.6396,0.2134,5.2951,121.6717,1.6068,3.3087,0.0902
21-Nov-24,4.466,5.6533,4.713,2.8827,5.0589,2.9134,3.1972,3.3286,57.3844,12.8898,7.5746,13.704,0.3197,0.028,118.9569,5.8643,0.6167,3.3286,0.0176,0.1104,2.6258,0.2133,5.2899,121.59,1.6062,3.3062,0.0898
22-Nov-24,4.4675,5.6219,4.6795,2.896,5.0415,2.909,3.1977,3.3205,57.4118,12.8543,7.5913,13.7297,0.3191,0.0281,118.9874,5.8628,0.6165,3.3205,0.0176,0.1106,2.6106,0.2134,5.2872,121.6308,1.6076,3.3047,0.0898
25-Nov-24,4.4535,5.6083,4.6666,2.8928,5.0031,2.9055,3.1938,3.3156,57.2308,12.8908,7.5534,13.7217,0.3171,0.0281,118.6508,5.8219,0.6148,3.3156,0.0175,0.1106,2.6066,0.2127,5.2792,121.2464,1.6031,3.2995,0.0896
26-Nov-24,4.4655,5.6038,4.679,2.9045,5.0352,2.8988,3.167,3.314,57.3813,12.8587,7.5712,13.7614,0.3197,0.028,118.9151,5.8507,0.6156,3.314,0.0176,0.1109,2.6074,0.2133,5.3005,121.5797,1.6069,3.3132,0.09
27-Nov-24,4.4515,5.5962,4.6665,2.9199,5.0251,2.8848,3.1652,3.3043,57.2066,12.8267,7.5584,13.683,0.3183,0.0279,118.4729,5.8393,0.6134,3.3043,0.0175,0.1102,2.6119,0.2126,5.2719,121.1952,1.6028,3.2947,0.0897
28-Nov-24,4.444,5.6277,4.6898,2.9309,5.03,2.8835,3.1691,3.3096,57.1083,12.9167,7.5797,13.6583,0.3184,0.028,118.3331,5.839,0.6133,3.3096,0.0175,0.1099,2.618,0.2123,5.2615,120.991,1.5999,3.2882,0.0895
29-Nov-24,4.4395,5.6442,4.6941,2.9576,5.0377,2.895,3.1744,3.3148,57.0355,12.9413,7.5808,13.6462,0.3181,0.028,118.1771,5.8331,0.6137,3.3147,0.0175,0.1098,2.6255,0.212,5.2543,120.8685,1.5969,3.2839,0.0895
2-Dec-24,4.4625,5.6622,4.6961,2.9645,5.0444,2.8995,3.1797,3.3178,57.3406,12.9423,7.5957,13.6945,0.3178,0.0281,118.7894,5.8633,0.6143,3.3178,0.0176,0.1104,2.6309,0.2131,5.2748,121.4947,1.6046,3.2968,0.09
3-Dec-24,4.4705,5.6534,4.6898,2.9784,5.0332,2.8922,3.1819,3.3192,57.4419,12.9505,7.6223,13.687,0.3185,0.028,118.9944,5.8775,0.6132,3.3192,0.0176,0.1105,2.6269,0.2135,5.2755,121.7125,1.6082,3.297,0.0899
4-Dec-24,4.467,5.6532,4.6877,2.9791,5.0341,2.8656,3.1727,3.3163,57.3858,13.0044,7.6457,13.7438,0.3155,0.028,118.8886,5.8715,0.6134,3.3163,0.0176,0.1105,2.6096,0.2134,5.2753,121.6172,1.6074,3.2972,0.0898
5-Dec-24,4.4325,5.6335,4.6643,2.9493,5.0147,2.8523,3.1504,3.3014,56.9478,12.953,7.633,13.669,0.3131,0.0279,117.9358,5.8225,0.6097,3.3014,0.0175,0.1088,2.6021,0.2117,5.2321,120.6779,1.5959,3.2696,0.089
6-Dec-24,4.4195,5.6351,4.6743,2.9487,5.0302,2.8444,3.1499,3.3006,56.7939,12.968,7.6472,13.6535,0.3115,0.0279,117.6181,5.8147,0.6092,3.3006,0.0174,0.1094,2.5934,0.2111,5.2201,120.324,1.5908,3.2626,0.0884
9-Dec-24,4.4225,5.6267,4.6602,2.9486,5.0247,2.8233,3.122,3.2925,56.8434,13.0284,7.6125,13.6123,0.308,0.0279,117.7136,5.8277,0.6076,3.2925,0.0174,0.1095,2.571,0.2112,5.2206,120.4024,1.5913,3.263,0.088
10-Dec-24,4.428,5.6446,4.6744,2.9311,5.0433,2.8308,3.1222,3.306,56.9613,13.1424,7.6437,13.6532,0.3101,0.0279,117.8584,5.8313,0.6109,3.306,0.0175,0.1096,2.582,0.2115,5.222,120.5587,1.5922,3.2638,0.0877
11-Dec-24,4.426,5.6536,4.6599,2.9205,5.0102,2.8251,3.1249,3.3003,56.918,13.118,7.5983,13.6151,0.3093,0.0278,117.8068,5.8205,0.6106,3.3003,0.0174,0.1097,2.568,0.2114,5.2155,120.4993,1.5925,3.2599,0.0877
12-Dec-24,4.434,5.6602,4.6581,2.9103,5.0153,2.8453,3.1337,3.2995,57.033,13.1242,7.6055,13.6519,0.3095,0.0278,117.9852,5.8238,0.6105,3.2995,0.0175,0.1101,2.5746,0.2118,5.2257,120.7155,1.5941,3.2657,0.0876
13-Dec-24,4.453,5.6379,4.6581,2.9123,4.9874,2.833,3.127,3.3049,57.2715,13.1009,7.6217,13.7024,0.3106,0.0278,118.5128,5.8476,0.612,3.3049,0.0175,0.1104,2.5667,0.2127,5.2481,121.236,1.6011,3.2866,0.0876
16-Dec-24,4.4603,5.6344,4.6886,2.8997,5.0045,2.843,3.1352,3.3061,57.3669,13.0646,7.6023,13.726,0.3105,0.0279,118.6868,5.8474,0.6127,3.3061,0.0176,0.1106,2.5767,0.213,5.2587,121.4351,1.6041,3.2871,0.0878
17-Dec-24,4.448,5.6414,4.676,2.8875,4.9723,2.8298,3.1204,3.2937,57.2337,13.0497,7.5711,13.6933,0.3098,0.0277,118.3845,5.8301,0.6107,3.2937,0.0175,0.1103,2.5674,0.2124,5.2382,121.0983,1.6003,3.274,0.0876
18-Dec-24,4.4675,5.6724,4.6907,2.9082,5.0045,2.8226,3.119,3.3072,57.5016,13.0533,7.572,13.7339,0.311,0.0277,118.8892,5.858,0.6132,3.3072,0.0176,0.1108,2.5641,0.2134,5.2603,121.6292,1.6071,3.2879,0.088
19-Dec-24,4.502,5.6669,4.6724,2.8997,5.0014,2.8043,3.1191,3.3068,57.9274,13.0191,7.6306,13.7737,0.3107,0.0276,119.8137,5.9055,0.6168,3.3068,0.0177,0.1116,2.5349,0.215,5.293,122.5718,1.6183,3.3079,0.0885
20-Dec-24,4.5125,5.6321,4.6756,2.8728,5.0234,2.8077,3.1268,3.317,58.0763,13.0646,7.6632,13.8039,0.311,0.0277,120.0772,5.889,0.6182,3.317,0.0177,0.1119,2.5381,0.2155,5.3032,122.856,1.6215,3.3145,0.0886
23-Dec-24,4.489,5.6463,4.6863,2.8679,5.0258,2.8061,3.1264,3.3145,57.7731,13.0951,7.6578,13.7259,0.3095,0.0278,119.5712,5.8537,0.6151,3.3145,0.0176,0.1112,2.5376,0.2144,5.2789,122.2295,1.6127,3.2984,0.0882
24-Dec-24,4.489,5.6254,4.6643,2.8577,4.99,2.8,3.1209,3.3033,57.7858,13.1027,7.6709,13.7238,0.309,0.0277,119.5155,5.8542,0.615,3.3033,0.0176,0.1114,2.5327,0.2144,5.2709,122.2178,1.6111,3.2938,0.0879
26-Dec-24,4.4685,5.6064,4.6477,2.8394,4.9672,2.7926,3.113,3.2916,57.5274,13.0562,7.7053,13.6412,0.3054,0.0276,119.0014,5.8275,0.6122,3.2916,0.0176,0.1109,2.5267,0.2134,5.2424,121.658,1.6051,3.276,0.0878
27-Dec-24,4.477,5.6079,4.6617,2.8398,4.9783,2.7834,3.1072,3.2923,57.6654,13.1098,7.7356,13.6765,0.3026,0.0276,119.2277,5.8386,0.6135,3.2923,0.0176,0.1109,2.5143,0.2138,5.2445,121.9027,1.6088,3.2778,0.088
30-Dec-24,4.469,5.6218,4.6587,2.8318,4.9559,2.7898,3.104,3.294,57.5691,13.1674,7.7038,13.6267,0.3039,0.0277,119.0464,5.8282,0.6123,3.294,0.0176,0.1107,2.5286,0.2134,5.2274,121.675,1.6054,3.2671,0.0879
31-Dec-24,4.47,5.6105,4.6528,2.8572,4.951,2.7772,3.115,3.286,57.576,13.0511,7.7296,13.6372,0.3032,0.0277,119.0255,5.8295,0.6125,3.286,0.0175,0.1107,2.5159,0.2135,5.2226,121.6989,1.6059,3.2641,0.0879
2-Jan-25,4.4775,5.6134,4.6438,2.8489,4.9489,2.7832,3.1145,3.2916,57.5988,13.1044,7.7405,13.6341,0.3051,0.0276,119.1649,5.8392,0.6134,3.2916,0.0176,0.1108,2.5148,0.2139,5.223,121.9031,1.6084,3.2637,0.0881
3-Jan-25,4.495,5.5709,4.6166,2.8573,4.9285,2.7921,3.1248,3.284,57.7827,13.0716,7.7234,13.644,0.3065,0.0277,119.6625,5.843,0.6158,3.284,0.0177,0.1111,2.519,0.2147,5.2403,122.3929,1.6139,3.2754,0.0885
6-Jan-25,4.513,5.6121,4.6558,2.8615,4.9626,2.8084,3.1332,3.2948,58.0439,13.0556,7.7417,13.7169,0.3069,0.0279,120.1848,5.8602,0.6158,3.2948,0.0178,0.1116,2.5372,0.2155,5.2606,122.8696,1.6205,3.2877,0.089
7-Jan-25,4.51,5.6526,4.6872,2.8522,4.9845,2.8237,3.1487,3.3052,58.018,13.0253,7.7608,13.7798,0.31,0.0279,120.1001,5.8563,0.6154,3.3052,0.0178,0.1114,2.5533,0.2154,5.2598,122.7996,1.6191,3.2874,0.089
8-Jan-25,4.4995,5.6147,4.6561,2.8443,4.948,2.8043,3.1355,3.2946,57.8647,12.9968,7.7092,13.6846,0.3091,0.0278,119.8333,5.867,0.6137,3.2946,0.0177,0.1111,2.5348,0.2149,5.2419,122.502,1.6152,3.2762,0.0888
9-Jan-25,4.4995,5.5542,4.6394,2.8483,4.9404,2.7892,3.1294,3.2895,57.8375,12.9893,7.7046,13.669,0.3088,0.0277,119.8493,5.8379,0.6137,3.2895,0.0177,0.111,2.5186,0.2149,5.2364,122.5004,1.6145,3.2727,0.0889
10-Jan-25,4.4935,5.5275,4.6276,2.8398,4.9265,2.7842,3.1179,3.2838,57.7459,12.987,7.6983,13.6328,0.3077,0.0278,119.6894,5.8301,0.6129,3.2838,0.0177,0.1108,2.5134,0.2146,5.2329,122.3387,1.6122,3.2706,0.0889
13-Jan-25,4.509,5.476,4.6062,2.8643,4.9147,2.7697,3.1219,3.2826,57.9157,12.9774,7.6854,13.6125,0.3063,0.0277,120.1103,5.8497,0.615,3.2827,0.0178,0.1112,2.5072,0.2154,5.224,122.7607,1.619,3.265,0.0892
14-Jan-25,4.5015,5.4961,4.6136,2.8571,4.914,2.7851,3.1309,3.2858,57.8302,12.9801,7.687,13.6069,0.308,0.0277,119.9025,5.8163,0.6141,3.2858,0.0177,0.1112,2.524,0.215,5.2034,122.5682,1.6153,3.2523,0.0891
15-Jan-25,4.506,5.4989,4.6421,2.8539,4.9392,2.791,3.1394,3.293,57.8501,12.9595,7.6789,13.6355,0.3087,0.0276,120.0448,5.8352,0.6146,3.293,0.0178,0.1113,2.5263,0.2152,5.2056,122.6757,1.6159,3.2535,0.0893
16-Jan-25,4.4975,5.4989,4.6275,2.8872,4.9296,2.7932,3.1336,3.289,57.7495,13.0108,7.6903,13.6453,0.3086,0.0275,119.8375,5.8365,0.6134,3.289,0.0177,0.1114,2.5226,0.2148,5.2027,122.4476,1.6129,3.2518,0.0892
17-Jan-25,4.5015,5.5069,4.6368,2.8958,4.9418,2.797,3.1271,3.2954,57.7986,13.063,7.6863,13.6786,0.3092,0.0275,119.9728,5.8407,0.6143,3.2954,0.0178,0.1111,2.5231,0.215,5.1992,122.5565,1.6146,3.2495,0.0893
20-Jan-25,4.5005,5.4931,4.6382,2.8898,4.9307,2.7982,3.1154,3.2982,57.8288,13.0943,7.6932,13.7323,0.3105,0.0275,119.9494,5.841,0.6152,3.2982,0.0178,0.1111,2.5264,0.215,5.2038,122.5293,1.6148,3.2524,0.0894
21-Jan-25,4.4745,5.5021,4.6479,2.8832,4.9325,2.7961,3.104,3.2948,57.4959,13.1564,7.6581,13.6914,0.3112,0.0274,119.2532,5.8073,0.6151,3.2948,0.0177,0.1107,2.5308,0.2137,5.1782,121.8214,1.6056,3.2365,0.0889
22-Jan-25,4.447,5.4843,4.6302,2.852,4.9038,2.7856,3.1014,3.2802,57.0992,13.1006,7.59,13.5637,0.3096,0.0272,118.5361,5.7863,0.6109,3.2802,0.0176,0.11,2.5154,0.2124,5.1371,121.0727,1.5948,3.2097,0.0884
23-Jan-25,4.444,5.473,4.6258,2.8395,4.9035,2.7879,3.0878,3.2793,57.0559,13.0831,7.5869,13.5761,0.3094,0.0273,118.4719,5.8053,0.6105,3.2793,0.0177,0.11,2.5173,0.2123,5.1397,120.9877,1.5946,3.2119,0.0883
24-Jan-25,4.415,5.4717,4.6121,2.8395,4.8771,2.7898,3.0799,3.2707,56.6938,13.0467,7.5586,13.5152,0.3086,0.0272,117.702,5.7538,0.6085,3.2707,0.0176,0.1093,2.519,0.2109,5.1174,120.2015,1.5836,3.1983,0.0878
27-Jan-25,4.3725,5.4462,4.5774,2.8066,4.8227,2.7531,3.0412,3.2437,56.1217,12.9719,7.4884,13.3275,0.3045,0.027,116.5674,5.72,0.602,3.2437,0.0174,0.1084,2.488,0.2088,5.0623,119.046,1.5697,3.1639,0.087
28-Jan-25,4.403,5.478,4.5919,2.8272,4.863,2.7528,3.0577,3.2552,56.5346,12.9825,7.5226,13.337,0.3041,0.0272,117.3883,5.773,0.6072,3.2552,0.0176,0.109,2.4917,0.2103,5.088,119.8748,1.579,3.1799,0.0876
31-Jan-25,4.42,5.4883,4.5904,2.8635,4.8558,2.7492,3.0517,3.2615,56.7223,13.1411,7.575,13.4143,0.3036,0.0271,117.8321,5.7696,0.6095,3.2615,0.0176,0.1095,2.4931,0.2111,5.1011,120.3409,1.5849,3.1882,0.088
3-Feb-25,4.495,5.5122,4.5946,2.8878,4.9019,2.7413,3.0421,3.2834,57.6703,13.1644,7.6576,13.5243,0.3056,0.0273,119.8443,5.8607,0.6199,3.2834,0.0177,0.1114,2.4837,0.2147,5.1527,122.3795,1.6123,3.2208,0.0895
4-Feb-25,4.457,5.5329,4.5974,2.8715,4.8887,2.7645,3.0803,3.2789,57.2155,13.1679,7.6417,13.52,0.305,0.0272,118.8312,5.7837,0.6146,3.2789,0.0177,0.1105,2.4981,0.2129,5.1215,121.345,1.5966,3.2006,0.0885
5-Feb-25,4.43,5.5262,4.5983,2.8912,4.8953,2.769,3.0911,3.2757,56.8762,13.1376,7.6268,13.4745,0.3057,0.0272,118.1144,5.7656,0.6082,3.2757,0.0176,0.1099,2.5067,0.2116,5.0832,120.623,1.5887,3.177,0.0881
6-Feb-25,4.4275,5.5319,4.6011,2.9083,4.9061,2.7736,3.0888,3.279,56.8536,13.1477,7.6179,13.4749,0.3055,0.0271,118.0446,5.7903,0.6078,3.279,0.0175,0.1099,2.5111,0.2115,5.0587,120.5418,1.5869,3.1611,0.088
7-Feb-25,4.441,5.5193,4.6098,2.9297,4.9004,2.7923,3.1019,3.2866,57.0401,13.1878,7.6559,13.5376,0.3069,0.0272,118.4078,5.7934,0.6096,3.2866,0.0175,0.1102,2.5232,0.2121,5.0785,120.9093,1.5919,3.1737,0.0883
10-Feb-25,4.468,5.5388,4.6072,2.9409,4.9023,2.8005,3.115,3.2972,57.3633,13.1916,7.6882,13.6037,0.3073,0.0273,119.1276,5.8354,0.6115,3.2972,0.0176,0.1109,2.5255,0.2134,5.0832,121.6478,1.6017,3.1767,0.0889
12-Feb-25,4.465,5.5591,4.6266,2.9062,4.8886,2.8125,3.1252,3.2987,57.3082,13.0919,7.6745,13.5942,0.3074,0.0273,119.0635,5.8163,0.6109,3.2987,0.0174,0.111,2.5288,0.2133,5.1604,121.5611,1.6005,3.2252,0.0885
13-Feb-25,4.4605,5.5651,4.6474,2.8918,4.8904,2.8054,3.1258,3.3036,57.2781,13.1462,7.6621,13.6036,0.3075,0.0273,118.9276,5.8191,0.6115,3.3036,0.0175,0.111,2.5204,0.213,5.1384,121.4386,1.5988,3.2111,0.0881
14-Feb-25,4.4425,5.5791,4.6464,2.9066,4.914,2.809,3.1324,3.3054,57.0524,13.1911,7.6677,13.5595,0.3077,0.0273,118.4477,5.8011,0.6098,3.3054,0.0175,0.1106,2.528,0.2122,5.1153,120.9485,1.5912,3.1971,0.0877
17-Feb-25,4.4295,5.5774,4.6488,2.9214,4.9198,2.8194,3.1256,3.3087,56.9334,13.1478,7.6476,13.5475,0.3075,0.0273,118.0996,5.8046,0.6112,3.3087,0.0174,0.1103,2.5412,0.2116,5.1059,120.6127,1.5862,3.1912,0.0875
18-Feb-25,4.446,5.6035,4.6519,2.9234,4.9274,2.8234,3.1312,3.3101,57.155,13.1811,7.6372,13.5747,0.308,0.0273,118.5442,5.8263,0.6112,3.3101,0.0174,0.1105,2.5384,0.2123,5.1149,121.0455,1.5924,3.1959,0.0879
19-Feb-25,4.442,5.6043,4.6426,2.9244,4.9173,2.8262,3.1324,3.31,57.1348,13.183,7.6435,13.5638,0.3087,0.0272,118.4407,5.8222,0.6099,3.31,0.0174,0.1102,2.5402,0.2122,5.1093,120.9366,1.59,3.1927,0.0877
20-Feb-25,4.4275,5.5753,4.6185,2.9435,4.9031,2.8154,3.1129,3.3042,56.9161,13.1546,7.6307,13.5168,0.308,0.0271,118.0541,5.7949,0.6092,3.3042,0.0173,0.1099,2.5301,0.2115,5.0998,120.5434,1.5835,3.1871,0.0874
21-Feb-25,4.4175,5.5972,4.6397,2.9388,4.9184,2.8281,3.1171,3.3112,56.8485,13.1512,7.6279,13.4997,0.3084,0.0271,117.7969,5.7921,0.6102,3.3112,0.0173,0.1098,2.5482,0.211,5.1026,120.2663,1.5819,3.1894,0.0873
24-Feb-25,4.3985,5.578,4.627,2.9487,4.9112,2.808,3.1006,3.3027,56.6047,13.1495,7.6016,13.4408,0.3085,0.027,117.2902,5.7744,0.6081,3.3027,0.0173,0.1095,2.5344,0.2101,5.0767,119.7669,1.5743,3.1724,0.0869
25-Feb-25,4.4135,5.5754,4.6225,2.9488,4.9195,2.8035,3.0973,3.2973,56.77,13.1384,7.6213,13.4661,0.3084,0.0271,117.6918,5.7954,0.6083,3.2973,0.0173,0.1097,2.53,0.2108,5.081,120.1623,1.5782,3.1747,0.0872
26-Feb-25,4.4225,5.5942,4.6456,2.9603,4.9491,2.7981,3.0873,3.3059,56.9077,13.0863,7.6388,13.4878,0.3088,0.027,117.9365,5.8098,0.6093,3.3059,0.0173,0.1099,2.5259,0.2112,5.0738,120.409,1.5812,3.1692,0.0874
27-Feb-25,4.446,5.6271,4.653,2.9794,4.9587,2.7981,3.0963,3.3148,57.177,13.1402,7.6788,13.5437,0.3084,0.0271,118.5505,5.8413,0.6117,3.3148,0.0174,0.1105,2.5273,0.2123,5.0886,121.0488,1.5886,3.1804,0.0879
28-Feb-25,4.4655,5.6198,4.639,2.9848,4.9672,2.7742,3.091,3.3102,57.4153,13.0876,7.7018,13.5631,0.3057,0.0269,119.0673,5.8639,0.613,3.3102,0.0175,0.111,2.5018,0.2133,5.1117,121.5846,1.5955,3.1952,0.0881
3-Mar-25,4.4635,5.6251,4.6496,2.9667,4.9498,2.7754,3.0902,3.3069,57.3999,13.0283,7.705,13.5679,0.3057,0.027,119.0171,5.8427,0.6124,3.3069,0.0174,0.1109,2.5005,0.2132,5.1128,121.5319,1.5955,3.1961,0.0882
4-Mar-25,4.468,5.6688,4.6813,2.9953,4.983,2.7699,3.0806,3.3182,57.4648,13.1596,7.7291,13.5645,0.3061,0.0272,119.134,5.8572,0.6138,3.3182,0.0175,0.1111,2.5034,0.2134,5.1126,121.6577,1.5964,3.1953,0.0882
5-Mar-25,4.4475,5.6868,4.7224,2.9655,4.9924,2.7797,3.0832,3.3189,57.2162,13.1778,7.7306,13.5483,0.305,0.0272,118.5874,5.8589,0.6123,3.3188,0.0174,0.1105,2.5122,0.2124,5.1041,121.0962,1.5901,3.1901,0.0878
6-Mar-25,4.4275,5.7055,4.7771,2.9668,4.9613,2.8068,3.0901,3.3228,56.975,13.1759,7.7384,13.4835,0.307,0.0271,118.0446,5.855,0.6112,3.3228,0.0174,0.11,2.5372,0.2115,5.0904,120.5516,1.5829,3.18,0.0874
7-Mar-25,4.4295,5.7085,4.7863,3.0009,5.0207,2.7919,3.0954,3.3226,56.9861,13.1254,7.7357,13.4777,0.3063,0.0271,118.087,5.8853,0.6114,3.3226,0.0174,0.1102,2.5323,0.2116,5.0806,120.6061,1.5837,3.1755,0.0874
10-Mar-25,4.419,5.7058,4.7862,2.993,5.0287,2.7864,3.0758,3.3176,56.8627,13.0817,7.7044,13.4431,0.3037,0.0271,117.7882,5.8825,0.6089,3.3176,0.0173,0.1099,2.5244,0.2111,5.064,120.3202,1.5782,3.165,0.0872
11-Mar-25,4.4325,5.7137,4.8113,3.0129,5.0412,2.7812,3.0718,3.3248,57.0577,13.082,7.731,13.4596,0.304,0.027,118.1559,5.9001,0.6115,3.3248,0.0174,0.1103,2.5232,0.2117,5.0772,120.6845,1.583,3.1732,0.0876
12-Mar-25,4.433,5.7288,4.8311,2.9938,5.0164,2.7859,3.068,3.3267,57.0491,13.1239,7.7279,13.4645,0.3051,0.0269,118.2039,5.9105,0.6127,3.3267,0.0174,0.1103,2.5275,0.2117,5.0833,120.7014,1.5832,3.1772,0.0876
13-Mar-25,4.428,5.738,4.8201,2.9911,5.023,2.7961,3.0778,3.3238,56.9749,13.1084,7.7276,13.443,0.3048,0.027,118.0611,5.8999,0.6119,3.3238,0.0174,0.1101,2.5377,0.2115,5.087,120.562,1.5811,3.1798,0.0874
14-Mar-25,4.445,5.7538,4.8208,2.9966,5.028,2.7968,3.0808,3.3285,57.1892,13.1958,7.7696,13.4865,0.3056,0.0271,118.5144,5.9165,0.6139,3.3285,0.0174,0.1106,2.5379,0.2123,5.1128,121.0248,1.5882,3.1931,0.0878
